101.88,101.88
282.06,282.06
296.7,296.7
62.768,62.767
24.551,24.549
21.603,21.602
20.105,20.104
13.134,13.135
11.097,11.099
11.232,11.232
8.5879,8.588
8.726,8.7261
9.6135,9.6137
9.9848,9.9847
6.5343,6.5337
5.1367,5.1355
4.9417,4.9419
5.9086,5.9097
5.1046,5.105
3.7516,3.752
3.1847,3.1847
2.5715,2.5711
2.9995,2.9992
2.9778,2.9777
2.7779,2.778
2.493,2.4931
2.3572,2.3574
1.9383,1.9388
2.2541,2.2544
2.4258,2.4259
2.5044,2.5047
2.2704,2.2704
1.8237,1.823
1.7333,1.7325
1.7649,1.7648
1.4674,1.4676
1.7892,1.7893
2.3986,2.3989
1.8676,1.8679
1.6291,1.6288
2.284,2.2836
2.1831,2.1829
2.1109,2.1108
1.8203,1.82
1.4404,1.4403
1.4859,1.4858
1.3756,1.3755
1.6572,1.6573
1.8685,1.8686
1.5446,1.5443
1.8753,1.8754
2.198,2.1985
1.653,1.6532
1.3482,1.3483
1.0747,1.0744
1.6697,1.6689
1.6824,1.6819
1.6111,1.6109
1.5029,1.5029
1.5405,1.5407
1.9907,1.9906
2.044,2.0439
1.8193,1.8189
1.5703,1.5696
1.5358,1.5355
1.5216,1.5213
1.3731,1.373
1.3408,1.3406
1.5489,1.5486
1.3738,1.3736
1.454,1.454
1.3293,1.3293
0.73355,0.7334
0.80057,0.80046
0.84301,0.84306
0.95252,0.95264
1.5265,1.5265
1.5213,1.5213
1.2959,1.2959
1.4527,1.4524
1.0883,1.0882
1.0091,1.0091
0.91226,0.91205
0.97409,0.97414
1.3589,1.3589
0.98329,0.98324
0.871,0.87081
1.0367,1.0365
0.83013,0.83019
0.77407,0.7741
0.9663,0.9663
0.95653,0.95671
0.85079,0.85096
0.85091,0.85097
1.0359,1.0363
1.1806,1.1808
0.8878,0.88763
1.2881,1.2883
1.0959,1.0963
1.0058,1.0058
1.2738,1.274
1.0939,1.0939
0.89798,0.89794
0.81293,0.81302
0.97689,0.97703
0.83691,0.83686
0.80812,0.80798
0.96992,0.9695
1.057,1.057
