13574,13574
3809,3809
109.84,109.84
157.61,157.61
134.44,134.44
57.428,57.428
64.242,64.242
133.31,133.31
94.637,94.637
42.443,42.443
72.156,72.156
94.214,94.214
52.087,52.087
70.241,70.241
139.68,139.68
119.91,119.91
98.636,98.636
102.39,102.39
80.735,80.735
91.965,91.965
97.258,97.258
67.945,67.945
56.464,56.464
67.173,67.173
92.359,92.359
132.71,132.71
109.21,109.21
75.551,75.551
57.576,57.576
52.372,52.372
55.186,55.186
44.158,44.158
41.889,41.889
66.653,66.653
51.361,51.361
32.101,32.101
50.161,50.161
61.984,61.984
38.551,38.551
20.049,20.049
11.192,11.192
11.445,11.445
12.504,12.504
38.881,38.881
36.259,36.259
13.42,13.42
17.124,17.124
32.423,32.423
10.782,10.782
8.5807,8.5807
19.863,19.863
14.051,14.051
8.355,8.355
10.429,10.429
21.186,21.186
36.056,36.056
15.48,15.48
10.924,10.924
11.551,11.551
15.132,15.132
15.997,15.997
7.3218,7.3218
9.952,9.952
10.744,10.744
13.874,13.874
26.338,26.338
9.7246,9.7246
9.2092,9.2092
12.773,12.773
11.611,11.611
12.935,12.935
14.327,14.327
12.751,12.751
17.343,17.343
29.011,29.011
19.709,19.709
9.3505,9.3505
11.138,11.138
15.924,15.924
10.672,10.672
8.7455,8.7455
9.0571,9.0571
7.6591,7.6591
10.031,10.031
12.998,12.998
10.622,10.622
11.252,11.252
13.851,13.851
15.149,15.149
13.347,13.347
11.605,11.605
18.344,18.344
30.382,30.382
19.95,19.95
14.124,14.124
15.68,15.68
17.105,17.105
9.1195,9.1195
14.607,14.607
10.737,10.737
10.081,10.081
7.0591,7.0591
7.7055,7.7055
12.094,12.094
11.012,11.012
11.794,11.794
10.106,10.106
8.6057,8.6057
8.4365,8.4365
9.8947,9.8947
8.7459,8.7459
8.111,8.111
12.686,12.686
12.456,12.456
16.634,16.634
12.76,12.76
6.9121,6.9121
8.7066,8.7066
12.413,12.413
11.474,11.474
11.314,11.314
12.867,12.867
9.7652,9.7652
7.184,7.184
5.9461,5.9461
8.4195,8.4195
8.0137,8.0137
10.771,10.771
9.426,9.426
7.5215,7.5215
7.1265,7.1265
9.0548,9.0548
8.4495,8.4495
7.7875,7.7875
8.1381,8.1381
8.5891,8.5891
6.0023,6.0023
13.334,13.334
8.7161,8.7161
8.8377,8.8377
11.26,11.26
14.339,14.339
8.8906,8.8906
7.0909,7.0909
8.4894,8.4894
9.0777,9.0777
19.506,19.506
15.408,15.408
8.1896,8.1896
10.143,10.143
13.911,13.911
13.026,13.026
8.4291,8.4291
5.6941,5.6941
4.9516,4.9516
5.6342,5.6342
4.9003,4.9003
10.003,10.003
11.884,11.884
10.803,10.803
13.623,13.623
8.1137,8.1137
6.2247,6.2247
10.091,10.091
8.8198,8.8198
12.237,12.237
10.719,10.719
7.0422,7.0422
5.7107,5.7107
6.0594,6.0594
6.662,6.662
8.222,8.222
6.3167,6.3167
5.6184,5.6184
6.5396,6.5396
10.594,10.594
8.1876,8.1876
6.9377,6.9377
5.072,5.072
5.6716,5.6716
7.1635,7.1635
5.5785,5.5785
6.9818,6.9818
5.6618,5.6618
8.2818,8.2818
5.8879,5.8879
5.8841,5.8841
6.0437,6.0437
12.141,12.141
7.7995,7.7995
3.8265,3.8265
6.162,6.162
6.2757,6.2757
7.7528,7.7528
5.3339,5.3339
5.9245,5.9245
6.4446,6.4446
8.0562,8.0562
3.6147,3.6147
8.0543,8.0543
3.6342,3.6342
4.9334,4.9334
6.8074,6.8074
10.134,10.134
4.1995,4.1995
5.0714,5.0714
3.4581,3.4581
5.1612,5.1612
4.3485,4.3485
4.5424,4.5424
3.7068,3.7068
4.7811,4.7811
4.0697,4.0697
6.0474,6.0474
7.5659,7.5659
4.2564,4.2564
3.7402,3.7402
5.1417,5.1417
4.7946,4.7946
4.8065,4.8065
5.276,5.276
3.9001,3.9001
6.178,6.178
7.1596,7.1596
6.5201,6.5201
5.7338,5.7338
3.4791,3.4791
5.5172,5.5172
4.2321,4.2321
3.7799,3.7799
6.3527,6.3527
3.1924,3.1924
5.1912,5.1912
5.0276,5.0276
2.5413,2.5413
4.7698,4.7698
3.8734,3.8734
4.5597,4.5597
3.6882,3.6882
3.3167,3.3167
5.7337,5.7337
4.3955,4.3955
3.9141,3.9141
5.0587,5.0587
4.6969,4.6969
3.6006,3.6006
2.7558,2.7558
3.0329,3.0329
4.1461,4.1461
2.5283,2.5283
6.7322,6.7322
7.1176,7.1176
5.5499,5.5499
6.0491,6.0491
4.2616,4.2616
4.2424,4.2424
4.3734,4.3734
4.2637,4.2637
2.3628,2.3628
3.9814,3.9814
6.1206,6.1206
2.6216,2.6216
3.5239,3.5239
3.1323,3.1323
2.9793,2.9793
3.8742,3.8742
3.0953,3.0953
2.7189,2.7189
2.8144,2.8144
2.5265,2.5265
2.2898,2.2898
4.0219,4.0219
2.0833,2.0833
